"feature","phi","phi.var","feature.value"
"feature_5_lag37",0,0,"feature_5_lag37=1.60948190997969"
"feature_5_lag36",0,0,"feature_5_lag36=1.67355007462891"
"feature_5_lag35",0,0,"feature_5_lag35=1.67355007462891"
"feature_5_lag34",0,0,"feature_5_lag34=1.64162879256465"
"feature_5_lag33",0,0,"feature_5_lag33=1.54449175906777"
"feature_5_lag32",0,0,"feature_5_lag32=1.47853863371965"
"feature_5_lag31",0,0,"feature_5_lag31=1.30914463223112"
"feature_5_lag30",0,0,"feature_5_lag30=1.16856348440421"
"feature_5_lag29",2.53128989895169e-05,1.31280274596528e-08,"feature_5_lag29=1.02295685178237"
"feature_5_lag28",2.53128989895171e-05,1.31280274596529e-08,"feature_5_lag28=0.832985474031761"
"feature_5_lag27",-8.60575008496234e-05,3.61450706550751e-08,"feature_5_lag27=0.714222249087773"
"feature_5_lag26",-8.60575008496234e-05,3.61450706550751e-08,"feature_5_lag26=0.549529684987424"
"feature_5_lag25",-6.11250881407233e-05,3.53963027388428e-08,"feature_5_lag25=0.420665649698945"
"feature_5_lag24",-6.11250881407233e-05,3.53963027388428e-08,"feature_5_lag24=0.240651278027238"
"feature_5_lag23",-3.32521268760738e-05,1.04750899747817e-08,"feature_5_lag23=0.0985735514929044"
"feature_5_lag22",-3.32521268760766e-05,1.04750899747834e-08,"feature_5_lag22=0.0985735514929044"
"feature_5_lag21",0,0,"feature_5_lag21=0.194015375853138"
"feature_5_lag20",-5.18740049033947e-05,2.01875167809921e-08,"feature_5_lag20=0.331909288129032"
"feature_5_lag19",0,0,"feature_5_lag19=0.464167675718175"
"feature_5_lag18",0,0,"feature_5_lag18=0.673759299287566"
"feature_5_lag17",0,0,"feature_5_lag17=0.871743851895849"
"feature_5_lag16",0,0,"feature_5_lag16=1.09642218061755"
"feature_5_lag15",0,0,"feature_5_lag15=1.30914463223112"
"feature_5_lag14",0,0,"feature_5_lag14=1.41157841566267"
"feature_5_lag13",0,0,"feature_5_lag13=1.41157841566267"
"feature_5_lag12",0,0,"feature_5_lag12=1.37770592006024"
"feature_5_lag11",0,0,"feature_5_lag11=1.34356351129178"
"feature_5_lag10",0,0,"feature_5_lag10=1.23944986955812"
"feature_5_lag9",-3.38869431687761e-05,2.29664983464772e-08,"feature_5_lag9=1.13265387183613"
"feature_5_lag8",-0.000137885272555244,3.80246967752677e-07,"feature_5_lag8=0.985704305386116"
"feature_5_lag7",-0.000243968194019179,1.53195401228312e-07,"feature_5_lag7=0.832985474031761"
"feature_5_lag6",5.3709153013623e-05,3.44173313823471e-08,"feature_5_lag6=0.673759299287566"
"feature_5_lag5",1.63843414088094e-05,4.45749036131355e-07,"feature_5_lag5=0.507115467901226"
"feature_5_lag4",-3.10269800956498e-05,1.92534698771169e-08,"feature_5_lag4=0.331909288129032"
"feature_5_lag3",-0.000525571539494574,1.64766053794871e-06,"feature_5_lag3=0.194015375853138"
"feature_5_lag2",0,0,"feature_5_lag2=0"
"feature_5_lag1",0,0,"feature_5_lag1=-0.207925275637785"
"feature_5_lag0",0,0,"feature_5_lag0=-0.375049548882585"
"feature_6_lag71",0,0,"feature_6_lag71=1.18802737083581"
"feature_6_lag70",0,0,"feature_6_lag70=1.28961837159733"
"feature_6_lag69",0,0,"feature_6_lag69=1.41675466129543"
"feature_6_lag68",0,0,"feature_6_lag68=1.37011272872834"
"feature_6_lag67",0,0,"feature_6_lag67=1.3222461374409"
"feature_6_lag66",0,0,"feature_6_lag66=1.46223972983551"
"feature_6_lag65",0,0,"feature_6_lag65=1.56421236000589"
"feature_6_lag64",0,0,"feature_6_lag64=1.06167305547808"
"feature_6_lag63",0,0,"feature_6_lag63=1.00461010167476"
"feature_6_lag62",0,0,"feature_6_lag62=0.945610305729596"
"feature_6_lag61",0,0,"feature_6_lag61=1.4472026357041"
"feature_6_lag60",0,0,"feature_6_lag60=1.40133911602148"
"feature_6_lag59",0,0,"feature_6_lag59=1.22253509787714"
"feature_6_lag58",0,0,"feature_6_lag58=1.22253509787714"
"feature_6_lag57",0,0,"feature_6_lag57=1.00461010167476"
"feature_6_lag56",0,0,"feature_6_lag56=0.777580103701149"
"feature_6_lag55",0,0,"feature_6_lag55=0.663391944457799"
"feature_6_lag54",0,0,"feature_6_lag54=0.322975566377903"
"feature_6_lag53",0,0,"feature_6_lag53=0.777580103701149"
"feature_6_lag52",0,0,"feature_6_lag52=0.462505095412291"
