model_id,model_type,dataset_type,station,file_path,base_path,test_rmse,model_size_mb
lstm_separate_norm_Nomorlization_恆春_B2Q810_combined_windows,lstm,separate,norm_Nomorlization_恆春_B2Q810_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_恆春_B2Q810_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_恆春_B2Q810_combined_windows,0.136904301146532,0.07
lstm_separate_norm_Nomorlization_恆春_B2Q810_combined_windows,lstm,separate,norm_Nomorlization_恆春_B2Q810_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_恆春_B2Q810_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_恆春_B2Q810_combined_windows,,0.91
lstm_separate_norm_Nomorlization_美濃_72V140_combined_windows,lstm,separate,norm_Nomorlization_美濃_72V140_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_美濃_72V140_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_美濃_72V140_combined_windows,0.0730767559966676,0.07
lstm_separate_norm_Nomorlization_美濃_72V140_combined_windows,lstm,separate,norm_Nomorlization_美濃_72V140_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_美濃_72V140_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_美濃_72V140_combined_windows,,0.9
lstm_separate_norm_Nomorlization_苗栗_C0E750_combined_windows,lstm,separate,norm_Nomorlization_苗栗_C0E750_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_苗栗_C0E750_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_苗栗_C0E750_combined_windows,0.0986028545805054,0.07
lstm_separate_norm_Nomorlization_苗栗_C0E750_combined_windows,lstm,separate,norm_Nomorlization_苗栗_C0E750_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_苗栗_C0E750_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_苗栗_C0E750_combined_windows,,0.9
lstm_separate_norm_Nomorlization_埔里_C0H890_combined_windows,lstm,separate,norm_Nomorlization_埔里_C0H890_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_埔里_C0H890_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_埔里_C0H890_combined_windows,0.0653359858523571,0.07
lstm_separate_norm_Nomorlization_埔里_C0H890_combined_windows,lstm,separate,norm_Nomorlization_埔里_C0H890_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_埔里_C0H890_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_埔里_C0H890_combined_windows,,0.9
lstm_separate_norm_Nomorlization_桃園_C0C480_combined_windows,lstm,separate,norm_Nomorlization_桃園_C0C480_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_桃園_C0C480_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_桃園_C0C480_combined_windows,0.141852555898663,0.07
lstm_separate_norm_Nomorlization_桃園_C0C480_combined_windows,lstm,separate,norm_Nomorlization_桃園_C0C480_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_桃園_C0C480_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_桃園_C0C480_combined_windows,,0.9
lstm_separate_norm_Nomorlization_馬公_467350_combined_windows,lstm,separate,norm_Nomorlization_馬公_467350_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_馬公_467350_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_馬公_467350_combined_windows,0.110510627127024,0.07
lstm_separate_norm_Nomorlization_馬公_467350_combined_windows,lstm,separate,norm_Nomorlization_馬公_467350_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_馬公_467350_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_馬公_467350_combined_windows,,0.9
lstm_separate_norm_Nomorlization_馬祖_467990_combined_windows,lstm,separate,norm_Nomorlization_馬祖_467990_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_馬祖_467990_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_馬祖_467990_combined_windows,0.102310186332255,0.07
lstm_separate_norm_Nomorlization_馬祖_467990_combined_windows,lstm,separate,norm_Nomorlization_馬祖_467990_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_馬祖_467990_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_馬祖_467990_combined_windows,,0.9
lstm_separate_norm_Nomorlization_基隆_466940_combined_windows,lstm,separate,norm_Nomorlization_基隆_466940_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_基隆_466940_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_基隆_466940_combined_windows,0.208968803027084,0.07
lstm_separate_norm_Nomorlization_基隆_466940_combined_windows,lstm,separate,norm_Nomorlization_基隆_466940_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_基隆_466940_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_基隆_466940_combined_windows,,0.9
lstm_separate_norm_Nomorlization_崙背_C0K250_combined_windows,lstm,separate,norm_Nomorlization_崙背_C0K250_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_崙背_C0K250_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_崙背_C0K250_combined_windows,0.0917020563220379,0.07
lstm_separate_norm_Nomorlization_崙背_C0K250_combined_windows,lstm,separate,norm_Nomorlization_崙背_C0K250_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_崙背_C0K250_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_norm_Nomorlization_崙背_C0K250_combined_windows,,0.9
lstm_separate_二林_C0G730_combined_windows,lstm,separate,二林_C0G730_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_二林_C0G730_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_二林_C0G730_combined_windows,3.24124240564321,0.08
lstm_separate_二林_C0G730_combined_windows,lstm,separate,二林_C0G730_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_二林_C0G730_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_二林_C0G730_combined_windows,,0.91
lstm_separate_三重_C0AI30_combined_windows,lstm,separate,三重_C0AI30_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_三重_C0AI30_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_三重_C0AI30_combined_windows,3.75924548436751,0.07
lstm_separate_三重_C0AI30_combined_windows,lstm,separate,三重_C0AI30_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_三重_C0AI30_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_三重_C0AI30_combined_windows,,0.9
lstm_separate_三義_C0F9Q0_combined_windows,lstm,separate,三義_C0F9Q0_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_三義_C0F9Q0_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_三義_C0F9Q0_combined_windows,2.10148332949401,0.07
lstm_separate_三義_C0F9Q0_combined_windows,lstm,separate,三義_C0F9Q0_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_三義_C0F9Q0_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_三義_C0F9Q0_combined_windows,,0.9
lstm_separate_土城_C0AD40_combined_windows,lstm,separate,土城_C0AD40_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_土城_C0AD40_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_土城_C0AD40_combined_windows,2.67243193952663,0.07
lstm_separate_土城_C0AD40_combined_windows,lstm,separate,土城_C0AD40_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_土城_C0AD40_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_土城_C0AD40_combined_windows,,0.9
lstm_separate_士林_C0AI40_combined_windows,lstm,separate,士林_C0AI40_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_士林_C0AI40_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_士林_C0AI40_combined_windows,2.9691382083359,0.07
lstm_separate_士林_C0AI40_combined_windows,lstm,separate,士林_C0AI40_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_士林_C0AI40_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_士林_C0AI40_combined_windows,,0.9
lstm_separate_大同_C0AI30_combined_windows,lstm,separate,大同_C0AI30_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_大同_C0AI30_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_大同_C0AI30_combined_windows,3.28219797849254,0.07
lstm_separate_大同_C0AI30_combined_windows,lstm,separate,大同_C0AI30_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_大同_C0AI30_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_大同_C0AI30_combined_windows,,0.9
lstm_separate_大里_C0F9N0_combined_windows,lstm,separate,大里_C0F9N0_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_大里_C0F9N0_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_大里_C0F9N0_combined_windows,2.47788892941412,0.07
lstm_separate_大里_C0F9N0_combined_windows,lstm,separate,大里_C0F9N0_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_大里_C0F9N0_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_大里_C0F9N0_combined_windows,,0.9
lstm_separate_大園_C0C590_combined_windows,lstm,separate,大園_C0C590_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_大園_C0C590_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_大園_C0C590_combined_windows,2.97695876119053,0.07
lstm_separate_大園_C0C590_combined_windows,lstm,separate,大園_C0C590_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_大園_C0C590_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_大園_C0C590_combined_windows,,0.9
lstm_separate_大寮_C0V450_combined_windows,lstm,separate,大寮_C0V450_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_大寮_C0V450_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_大寮_C0V450_combined_windows,3.45568780908102,0.07
lstm_separate_大寮_C0V450_combined_windows,lstm,separate,大寮_C0V450_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_大寮_C0V450_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_大寮_C0V450_combined_windows,,0.9
lstm_separate_小港_C0V450_combined_windows,lstm,separate,小港_C0V450_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_小港_C0V450_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_小港_C0V450_combined_windows,3.32895340687128,0.07
lstm_separate_小港_C0V450_combined_windows,lstm,separate,小港_C0V450_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_小港_C0V450_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_小港_C0V450_combined_windows,,0.9
lstm_separate_中山_C0AH70_combined_windows,lstm,separate,中山_C0AH70_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_中山_C0AH70_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_中山_C0AH70_combined_windows,3.41804671919081,0.07
lstm_separate_中山_C0AH70_combined_windows,lstm,separate,中山_C0AH70_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_中山_C0AH70_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_中山_C0AH70_combined_windows,,0.9
lstm_separate_中壢_A2C560_combined_windows,lstm,separate,中壢_A2C560_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_中壢_A2C560_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_中壢_A2C560_combined_windows,3.47137152316497,0.07
lstm_separate_中壢_A2C560_combined_windows,lstm,separate,中壢_A2C560_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_中壢_A2C560_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_中壢_A2C560_combined_windows,,0.9
lstm_separate_仁武_C0V680_combined_windows,lstm,separate,仁武_C0V680_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_仁武_C0V680_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_仁武_C0V680_combined_windows,3.0348542993865,0.07
lstm_separate_仁武_C0V680_combined_windows,lstm,separate,仁武_C0V680_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_仁武_C0V680_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_仁武_C0V680_combined_windows,,0.9
lstm_separate_斗六_C0K400_combined_windows,lstm,separate,斗六_C0K400_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_斗六_C0K400_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_斗六_C0K400_combined_windows,2.66020349610092,0.07
lstm_separate_斗六_C0K400_combined_windows,lstm,separate,斗六_C0K400_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_斗六_C0K400_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_斗六_C0K400_combined_windows,,0.9
lstm_separate_冬山_C0U910_combined_windows,lstm,separate,冬山_C0U910_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_冬山_C0U910_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_冬山_C0U910_combined_windows,1.90231428777993,0.07
lstm_separate_冬山_C0U910_combined_windows,lstm,separate,冬山_C0U910_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_冬山_C0U910_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_冬山_C0U910_combined_windows,,0.9
lstm_separate_古亭_C0AH10_combined_windows,lstm,separate,古亭_C0AH10_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_古亭_C0AH10_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_古亭_C0AH10_combined_windows,2.90420663350023,0.07
lstm_separate_古亭_C0AH10_combined_windows,lstm,separate,古亭_C0AH10_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_古亭_C0AH10_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_古亭_C0AH10_combined_windows,,0.9
lstm_separate_左營_C0V810_combined_windows,lstm,separate,左營_C0V810_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_左營_C0V810_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_左營_C0V810_combined_windows,3.14608709693124,0.07
lstm_separate_左營_C0V810_combined_windows,lstm,separate,左營_C0V810_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_左營_C0V810_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_左營_C0V810_combined_windows,,0.9
lstm_separate_平鎮_A2C560_combined_windows,lstm,separate,平鎮_A2C560_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_平鎮_A2C560_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_平鎮_A2C560_combined_windows,2.84965696394818,0.07
lstm_separate_平鎮_A2C560_combined_windows,lstm,separate,平鎮_A2C560_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_平鎮_A2C560_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_平鎮_A2C560_combined_windows,,0.9
lstm_separate_永和_C0AH10_combined_windows,lstm,separate,永和_C0AH10_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_永和_C0AH10_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_永和_C0AH10_combined_windows,3.12220036449412,0.07
lstm_separate_永和_C0AH10_combined_windows,lstm,separate,永和_C0AH10_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_永和_C0AH10_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_永和_C0AH10_combined_windows,,0.9
lstm_separate_安南_467420_combined_windows,lstm,separate,安南_467420_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_安南_467420_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_安南_467420_combined_windows,2.69030473994124,0.07
lstm_separate_安南_467420_combined_windows,lstm,separate,安南_467420_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_安南_467420_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_安南_467420_combined_windows,,0.91
lstm_separate_朴子_C0M650_combined_windows,lstm,separate,朴子_C0M650_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_朴子_C0M650_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_朴子_C0M650_combined_windows,2.91680619388489,0.07
lstm_separate_朴子_C0M650_combined_windows,lstm,separate,朴子_C0M650_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_朴子_C0M650_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_朴子_C0M650_combined_windows,,0.9
lstm_separate_汐止_C0AH00_combined_windows,lstm,separate,汐止_C0AH00_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_汐止_C0AH00_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_汐止_C0AH00_combined_windows,2.99203529486592,0.07
lstm_separate_汐止_C0AH00_combined_windows,lstm,separate,汐止_C0AH00_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_汐止_C0AH00_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_汐止_C0AH00_combined_windows,,0.9
lstm_separate_竹山_U2HA50_combined_windows,lstm,separate,竹山_U2HA50_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_竹山_U2HA50_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_竹山_U2HA50_combined_windows,2.51997895263291,0.07
lstm_separate_竹山_U2HA50_combined_windows,lstm,separate,竹山_U2HA50_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_竹山_U2HA50_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_竹山_U2HA50_combined_windows,,0.9
lstm_separate_竹東_C0D560_combined_windows,lstm,separate,竹東_C0D560_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_竹東_C0D560_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_竹東_C0D560_combined_windows,2.11392001761499,0.07
lstm_separate_竹東_C0D560_combined_windows,lstm,separate,竹東_C0D560_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_竹東_C0D560_combined_windows_state.pt,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_竹東_C0D560_combined_windows,,0.9
lstm_separate_西屯_C0F9T0_combined_windows,lstm,separate,西屯_C0F9T0_combined_windows,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_西屯_C0F9T0_combined_windows_complete.rds,D:\pythonWork\R_datascience\final\Train_R_new\Train_R\model_outputs\models\lstm_separate_西屯_C0F9T0_combined_windows,2.65628265577085,0.07
